DATE,YEAR,MO,DY,T2M_MAX
6/4/1993,1993,4,6,37.3
7/4/1993,1993,4,7,38.29
8/4/1993,1993,4,8,37.54
9/4/1993,1993,4,9,35.91
10/4/1993,1993,4,10,35.47
11/4/1993,1993,4,11,36.36
12/4/1993,1993,4,12,37.26
13/4/1993,1993,4,13,34.32
14/4/1993,1993,4,14,31.65
15/4/1993,1993,4,15,32.94
16/4/1993,1993,4,16,36.49
17/4/1993,1993,4,17,37.3
18/4/1993,1993,4,18,36.98
19/4/1993,1993,4,19,37
20/4/1993,1993,4,20,36.4
21/4/1993,1993,4,21,36.4
22/4/1993,1993,4,22,35.24
23/4/1993,1993,4,23,36
24/4/1993,1993,4,24,37.63
25/4/1993,1993,4,25,38.2
26/4/1993,1993,4,26,37.67
27/4/1993,1993,4,27,38.9
28/4/1993,1993,4,28,39.96
29/4/1993,1993,4,29,40.62
30/4/1993,1993,4,30,39
1/5/1993,1993,5,1,39.73
2/5/1993,1993,5,2,39.65
3/5/1993,1993,5,3,40.74
4/5/1993,1993,5,4,40.18
5/5/1993,1993,5,5,41.23
6/5/1993,1993,5,6,41.76
7/5/1993,1993,5,7,40.2
8/5/1993,1993,5,8,39.28
9/5/1993,1993,5,9,37.78
10/5/1993,1993,5,10,39.84
11/5/1993,1993,5,11,38.8
12/5/1993,1993,5,12,38.37
13/5/1993,1993,5,13,37.56
14/5/1993,1993,5,14,38.51
15/5/1993,1993,5,15,37.75
16/5/1993,1993,5,16,35.63
17/5/1993,1993,5,17,33.58
18/5/1993,1993,5,18,35.98
19/5/1993,1993,5,19,33.37
20/5/1993,1993,5,20,33.69
21/5/1993,1993,5,21,37.51
22/5/1993,1993,5,22,37.3
23/5/1993,1993,5,23,37.52
24/5/1993,1993,5,24,37.68
25/5/1993,1993,5,25,36.08
26/5/1993,1993,5,26,35.2
27/5/1993,1993,5,27,32.86
28/5/1993,1993,5,28,34.24
29/5/1993,1993,5,29,35.34
30/5/1993,1993,5,30,38.29
31/5/1993,1993,5,31,39.19
1/6/1993,1993,6,1,36.58
2/6/1993,1993,6,2,36.42
3/6/1993,1993,6,3,35.67
4/6/1993,1993,6,4,33.37
5/6/1993,1993,6,5,34.64
6/6/1993,1993,6,6,35.01
7/6/1993,1993,6,7,33.28
8/6/1993,1993,6,8,33.29
9/6/1993,1993,6,9,34.52
10/6/1993,1993,6,10,34.41
11/6/1993,1993,6,11,35.99
12/6/1993,1993,6,12,37.56
13/6/1993,1993,6,13,37.17
14/6/1993,1993,6,14,32.12
15/6/1993,1993,6,15,32.83
16/6/1993,1993,6,16,30.51
17/6/1993,1993,6,17,29.48
18/6/1993,1993,6,18,29.35
19/6/1993,1993,6,19,31.03
20/6/1993,1993,6,20,31.43
21/6/1993,1993,6,21,29.88
22/6/1993,1993,6,22,29.06
23/6/1993,1993,6,23,31.44
24/6/1993,1993,6,24,29.55
25/6/1993,1993,6,25,29.79
26/6/1993,1993,6,26,32.01
27/6/1993,1993,6,27,31.79
28/6/1993,1993,6,28,32.15
29/6/1993,1993,6,29,30.87
30/6/1993,1993,6,30,31.06
1/7/1993,1993,7,1,30.3
2/7/1993,1993,7,2,30.4
3/7/1993,1993,7,3,31.39
4/7/1993,1993,7,4,32.05
5/7/1993,1993,7,5,32.37
6/7/1993,1993,7,6,32.02
7/7/1993,1993,7,7,30.47
8/7/1993,1993,7,8,29.82
9/7/1993,1993,7,9,29.98
10/7/1993,1993,7,10,30.19
11/7/1993,1993,7,11,28.91
12/7/1993,1993,7,12,30.47
13/7/1993,1993,7,13,30.7
14/7/1993,1993,7,14,29.69
15/7/1993,1993,7,15,30.04
16/7/1993,1993,7,16,30.41
17/7/1993,1993,7,17,30.98
18/7/1993,1993,7,18,29.7
19/7/1993,1993,7,19,30.36
20/7/1993,1993,7,20,29.88
21/7/1993,1993,7,21,30.68
22/7/1993,1993,7,22,31.75
23/7/1993,1993,7,23,29.42
24/7/1993,1993,7,24,27.94
25/7/1993,1993,7,25,29.83
26/7/1993,1993,7,26,30.53
27/7/1993,1993,7,27,31.03
28/7/1993,1993,7,28,31.41
29/7/1993,1993,7,29,30.87
30/7/1993,1993,7,30,31.17
31/7/1993,1993,7,31,30.35
1/8/1993,1993,8,1,30.37
2/8/1993,1993,8,2,30.01
3/8/1993,1993,8,3,30.42
4/8/1993,1993,8,4,30.25
5/8/1993,1993,8,5,28.99
6/8/1993,1993,8,6,29.05
7/8/1993,1993,8,7,30.73
8/8/1993,1993,8,8,30.48
9/8/1993,1993,8,9,28.81
10/8/1993,1993,8,10,30.47
11/8/1993,1993,8,11,31.87
12/8/1993,1993,8,12,31.36
13/8/1993,1993,8,13,31.27
14/8/1993,1993,8,14,28.64
15/8/1993,1993,8,15,30.58
16/8/1993,1993,8,16,30.58
17/8/1993,1993,8,17,30.71
18/8/1993,1993,8,18,29.77
19/8/1993,1993,8,19,30.01
20/8/1993,1993,8,20,30.83
21/8/1993,1993,8,21,28.75
22/8/1993,1993,8,22,30.35
23/8/1993,1993,8,23,30.09
24/8/1993,1993,8,24,30.44
25/8/1993,1993,8,25,31.15
26/8/1993,1993,8,26,29.82
27/8/1993,1993,8,27,30.43
28/8/1993,1993,8,28,29.34
29/8/1993,1993,8,29,30.85
30/8/1993,1993,8,30,30.08
31/8/1993,1993,8,31,28.63
1/9/1993,1993,9,1,28.18
2/9/1993,1993,9,2,29.36
3/9/1993,1993,9,3,29.24
4/9/1993,1993,9,4,29.07
5/9/1993,1993,9,5,29.76
6/9/1993,1993,9,6,28.34
7/9/1993,1993,9,7,28.45
8/9/1993,1993,9,8,28.62
9/9/1993,1993,9,9,30.37
10/9/1993,1993,9,10,31.15
11/9/1993,1993,9,11,31.55
12/9/1993,1993,9,12,29.08
13/9/1993,1993,9,13,28.05
14/9/1993,1993,9,14,29.03
15/9/1993,1993,9,15,29.5
16/9/1993,1993,9,16,29.74
17/9/1993,1993,9,17,29.59
18/9/1993,1993,9,18,31.08
19/9/1993,1993,9,19,30.93
20/9/1993,1993,9,20,28.94
21/9/1993,1993,9,21,29.63
22/9/1993,1993,9,22,29.18
23/9/1993,1993,9,23,28.51
24/9/1993,1993,9,24,28.43
25/9/1993,1993,9,25,28.23
26/9/1993,1993,9,26,28.35
27/9/1993,1993,9,27,29.92
28/9/1993,1993,9,28,30.43
29/9/1993,1993,9,29,29.64
30/9/1993,1993,9,30,29.49
1/10/1993,1993,10,1,29.23
2/10/1993,1993,10,2,29.44
3/10/1993,1993,10,3,30.94
4/10/1993,1993,10,4,32.02
5/10/1993,1993,10,5,30.62
6/10/1993,1993,10,6,29.4
7/10/1993,1993,10,7,29.44
8/10/1993,1993,10,8,30.04
9/10/1993,1993,10,9,30.23
10/10/1993,1993,10,10,29.72
11/10/1993,1993,10,11,29.19
12/10/1993,1993,10,12,29.62
13/10/1993,1993,10,13,28.55
14/10/1993,1993,10,14,29.14
15/10/1993,1993,10,15,28.57
16/10/1993,1993,10,16,29.17
17/10/1993,1993,10,17,29.62
18/10/1993,1993,10,18,28.47
19/10/1993,1993,10,19,29.17
20/10/1993,1993,10,20,29.04
21/10/1993,1993,10,21,29.33
22/10/1993,1993,10,22,29.41
23/10/1993,1993,10,23,29.39
24/10/1993,1993,10,24,29.3
25/10/1993,1993,10,25,29.55
26/10/1993,1993,10,26,30.36
27/10/1993,1993,10,27,29.76
28/10/1993,1993,10,28,29.58
29/10/1993,1993,10,29,29.54
30/10/1993,1993,10,30,28.23
31/10/1993,1993,10,31,27.96
1/11/1993,1993,11,1,27.89
2/11/1993,1993,11,2,27.13
3/11/1993,1993,11,3,27.9
4/11/1993,1993,11,4,28.19
5/11/1993,1993,11,5,28.25
6/11/1993,1993,11,6,28.34
7/11/1993,1993,11,7,28.56
8/11/1993,1993,11,8,28.51
9/11/1993,1993,11,9,28.53
10/11/1993,1993,11,10,28.46
11/11/1993,1993,11,11,28.09
12/11/1993,1993,11,12,27.76
13/11/1993,1993,11,13,27.01
14/11/1993,1993,11,14,27.05
15/11/1993,1993,11,15,27.01
16/11/1993,1993,11,16,27.01
17/11/1993,1993,11,17,27.84
18/11/1993,1993,11,18,28.02
19/11/1993,1993,11,19,28.93
20/11/1993,1993,11,20,28.77
21/11/1993,1993,11,21,27.99
22/11/1993,1993,11,22,27.62
23/11/1993,1993,11,23,26.9
24/11/1993,1993,11,24,26.15
25/11/1993,1993,11,25,25.34
26/11/1993,1993,11,26,25.58
27/11/1993,1993,11,27,25.36
28/11/1993,1993,11,28,25.79
29/11/1993,1993,11,29,25.96
30/11/1993,1993,11,30,26.46
1/12/1993,1993,12,1,26.19
2/12/1993,1993,12,2,26.36
3/12/1993,1993,12,3,25.8
4/12/1993,1993,12,4,25.23
5/12/1993,1993,12,5,25.64
6/12/1993,1993,12,6,26.09
7/12/1993,1993,12,7,26.16
8/12/1993,1993,12,8,26.52
9/12/1993,1993,12,9,26.4
10/12/1993,1993,12,10,25.9
11/12/1993,1993,12,11,25.43
12/12/1993,1993,12,12,24.98
13/12/1993,1993,12,13,24.58
14/12/1993,1993,12,14,24.6
15/12/1993,1993,12,15,24.38
16/12/1993,1993,12,16,24.08
17/12/1993,1993,12,17,24.26
18/12/1993,1993,12,18,24.58
19/12/1993,1993,12,19,24.32
20/12/1993,1993,12,20,22.75
21/12/1993,1993,12,21,24.63
22/12/1993,1993,12,22,24.79
23/12/1993,1993,12,23,24.44
24/12/1993,1993,12,24,24.64
25/12/1993,1993,12,25,24.91
26/12/1993,1993,12,26,24.76
27/12/1993,1993,12,27,24.81
28/12/1993,1993,12,28,23.37
29/12/1993,1993,12,29,22.59
30/12/1993,1993,12,30,23.84
31/12/1993,1993,12,31,25.48
1/1/1994,1994,1,1,26.26
2/1/1994,1994,1,2,26.89
3/1/1994,1994,1,3,27.48
4/1/1994,1994,1,4,27.62
5/1/1994,1994,1,5,27.33
6/1/1994,1994,1,6,27.71
7/1/1994,1994,1,7,27.37
8/1/1994,1994,1,8,27.59
9/1/1994,1994,1,9,27.83
10/1/1994,1994,1,10,27.71
11/1/1994,1994,1,11,27.49
12/1/1994,1994,1,12,27.24
13/1/1994,1994,1,13,27.79
14/1/1994,1994,1,14,28.4
15/1/1994,1994,1,15,27.83
16/1/1994,1994,1,16,28.42
17/1/1994,1994,1,17,26.78
18/1/1994,1994,1,18,26.09
19/1/1994,1994,1,19,26.23
20/1/1994,1994,1,20,27.28
21/1/1994,1994,1,21,28.51
22/1/1994,1994,1,22,28.23
23/1/1994,1994,1,23,28.83
24/1/1994,1994,1,24,29.21
25/1/1994,1994,1,25,30.05
26/1/1994,1994,1,26,29.91
27/1/1994,1994,1,27,29.84
28/1/1994,1994,1,28,30.33
29/1/1994,1994,1,29,30.3
30/1/1994,1994,1,30,30.26
31/1/1994,1994,1,31,29.81
1/2/1994,1994,2,1,28.33
2/2/1994,1994,2,2,29.04
3/2/1994,1994,2,3,26.94
4/2/1994,1994,2,4,28.23
5/2/1994,1994,2,5,28.54
6/2/1994,1994,2,6,29.34
7/2/1994,1994,2,7,30.82
8/2/1994,1994,2,8,30.98
9/2/1994,1994,2,9,29.43
10/2/1994,1994,2,10,30.12
11/2/1994,1994,2,11,28.49
12/2/1994,1994,2,12,28.33
13/2/1994,1994,2,13,29.75
14/2/1994,1994,2,14,29.62
15/2/1994,1994,2,15,28.86
16/2/1994,1994,2,16,26.59
17/2/1994,1994,2,17,31.12
18/2/1994,1994,2,18,31.15
19/2/1994,1994,2,19,32.57
20/2/1994,1994,2,20,32.15
21/2/1994,1994,2,21,32.79
22/2/1994,1994,2,22,32.88
23/2/1994,1994,2,23,31.51
24/2/1994,1994,2,24,30.23
25/2/1994,1994,2,25,30.61
26/2/1994,1994,2,26,31.65
27/2/1994,1994,2,27,32.48
28/2/1994,1994,2,28,32.15
1/3/1994,1994,3,1,32.83
2/3/1994,1994,3,2,32.8
3/3/1994,1994,3,3,32.44
4/3/1994,1994,3,4,33.23
5/3/1994,1994,3,5,34.95
6/3/1994,1994,3,6,36.87
7/3/1994,1994,3,7,35.9
8/3/1994,1994,3,8,35.12
9/3/1994,1994,3,9,35.69
10/3/1994,1994,3,10,35.24
11/3/1994,1994,3,11,36.1
12/3/1994,1994,3,12,35.44
13/3/1994,1994,3,13,36.28
14/3/1994,1994,3,14,36.27
15/3/1994,1994,3,15,36.37
16/3/1994,1994,3,16,36.46
17/3/1994,1994,3,17,37.83
18/3/1994,1994,3,18,39.72
19/3/1994,1994,3,19,39.06
20/3/1994,1994,3,20,40.32
21/3/1994,1994,3,21,36.44
22/3/1994,1994,3,22,37.21
23/3/1994,1994,3,23,34.98
24/3/1994,1994,3,24,35.96
25/3/1994,1994,3,25,35.23
26/3/1994,1994,3,26,34.58
27/3/1994,1994,3,27,35.77
28/3/1994,1994,3,28,34.9
29/3/1994,1994,3,29,35.07
30/3/1994,1994,3,30,35.8
31/3/1994,1994,3,31,37.28
1/4/1994,1994,4,1,37.65
2/4/1994,1994,4,2,33.07
3/4/1994,1994,4,3,34.38
4/4/1994,1994,4,4,34.48
5/4/1994,1994,4,5,35.74
6/4/1994,1994,4,6,38.54
7/4/1994,1994,4,7,38.05
8/4/1994,1994,4,8,37.1
9/4/1994,1994,4,9,37.47
10/4/1994,1994,4,10,37.69
11/4/1994,1994,4,11,38.45
12/4/1994,1994,4,12,39.07
13/4/1994,1994,4,13,38.89
14/4/1994,1994,4,14,38.08
15/4/1994,1994,4,15,38.33
16/4/1994,1994,4,16,38.59
17/4/1994,1994,4,17,38.27
18/4/1994,1994,4,18,37.77
19/4/1994,1994,4,19,38.33
20/4/1994,1994,4,20,37.48
21/4/1994,1994,4,21,36.82
22/4/1994,1994,4,22,38.35
23/4/1994,1994,4,23,39.02
24/4/1994,1994,4,24,36.69
25/4/1994,1994,4,25,37.44
26/4/1994,1994,4,26,36.33
27/4/1994,1994,4,27,37.79
28/4/1994,1994,4,28,36.69
29/4/1994,1994,4,29,37.69
30/4/1994,1994,4,30,37.09
1/5/1994,1994,5,1,38.27
2/5/1994,1994,5,2,39.55
3/5/1994,1994,5,3,39.08
4/5/1994,1994,5,4,41.06
5/5/1994,1994,5,5,40.61
6/5/1994,1994,5,6,41.34
7/5/1994,1994,5,7,41.54
8/5/1994,1994,5,8,39.61
9/5/1994,1994,5,9,36.2
10/5/1994,1994,5,10,36.15
11/5/1994,1994,5,11,37.49
12/5/1994,1994,5,12,38.38
13/5/1994,1994,5,13,37.02
14/5/1994,1994,5,14,38.01
15/5/1994,1994,5,15,38.06
16/5/1994,1994,5,16,41.77
17/5/1994,1994,5,17,37.9
18/5/1994,1994,5,18,37.76
19/5/1994,1994,5,19,38.01
20/5/1994,1994,5,20,35.9
21/5/1994,1994,5,21,36.9
22/5/1994,1994,5,22,33.54
23/5/1994,1994,5,23,33.55
24/5/1994,1994,5,24,33.31
25/5/1994,1994,5,25,33.64
26/5/1994,1994,5,26,33.15
27/5/1994,1994,5,27,33.82
28/5/1994,1994,5,28,33.67
29/5/1994,1994,5,29,35.8
30/5/1994,1994,5,30,35.51
31/5/1994,1994,5,31,34.51
1/6/1994,1994,6,1,37.59
2/6/1994,1994,6,2,35.72
3/6/1994,1994,6,3,38.43
4/6/1994,1994,6,4,34.65
5/6/1994,1994,6,5,32.65
6/6/1994,1994,6,6,34.14
7/6/1994,1994,6,7,35.07
8/6/1994,1994,6,8,34.3
9/6/1994,1994,6,9,30.82
10/6/1994,1994,6,10,31.09
11/6/1994,1994,6,11,32.07
12/6/1994,1994,6,12,32.8
13/6/1994,1994,6,13,32.6
14/6/1994,1994,6,14,32.43
15/6/1994,1994,6,15,32.63
16/6/1994,1994,6,16,33.47
17/6/1994,1994,6,17,33.17
18/6/1994,1994,6,18,33.34
19/6/1994,1994,6,19,34.62
20/6/1994,1994,6,20,33.1
21/6/1994,1994,6,21,32.22
22/6/1994,1994,6,22,30.5
23/6/1994,1994,6,23,32.8
24/6/1994,1994,6,24,32.41
25/6/1994,1994,6,25,30.4
26/6/1994,1994,6,26,31.31
27/6/1994,1994,6,27,30.76
28/6/1994,1994,6,28,32.61
29/6/1994,1994,6,29,31.26
30/6/1994,1994,6,30,30.02
1/7/1994,1994,7,1,29.67
2/7/1994,1994,7,2,30.26
3/7/1994,1994,7,3,29.97
4/7/1994,1994,7,4,30.21
5/7/1994,1994,7,5,32.58
6/7/1994,1994,7,6,32.08
7/7/1994,1994,7,7,31.86
8/7/1994,1994,7,8,31.83
9/7/1994,1994,7,9,30.88
10/7/1994,1994,7,10,31.69
11/7/1994,1994,7,11,30.46
12/7/1994,1994,7,12,31.1
13/7/1994,1994,7,13,29.9
14/7/1994,1994,7,14,31.65
15/7/1994,1994,7,15,30.76
16/7/1994,1994,7,16,29.08
17/7/1994,1994,7,17,29.16
18/7/1994,1994,7,18,28.28
19/7/1994,1994,7,19,29.37
20/7/1994,1994,7,20,30.23
21/7/1994,1994,7,21,30.84
22/7/1994,1994,7,22,31.32
23/7/1994,1994,7,23,30.18
24/7/1994,1994,7,24,29.38
25/7/1994,1994,7,25,31.4
26/7/1994,1994,7,26,31.6
27/7/1994,1994,7,27,29.96
28/7/1994,1994,7,28,30.33
29/7/1994,1994,7,29,29.5
30/7/1994,1994,7,30,29.84
31/7/1994,1994,7,31,31.26
1/8/1994,1994,8,1,30.73
2/8/1994,1994,8,2,29.35
3/8/1994,1994,8,3,30.26
4/8/1994,1994,8,4,31.23
5/8/1994,1994,8,5,30.15
6/8/1994,1994,8,6,30.8
7/8/1994,1994,8,7,29.89
8/8/1994,1994,8,8,29.98
9/8/1994,1994,8,9,30.51
10/8/1994,1994,8,10,30.63
11/8/1994,1994,8,11,28.68
12/8/1994,1994,8,12,30
13/8/1994,1994,8,13,30.24
14/8/1994,1994,8,14,31.4
15/8/1994,1994,8,15,29.33
16/8/1994,1994,8,16,29.87
17/8/1994,1994,8,17,30.55
18/8/1994,1994,8,18,29.7
19/8/1994,1994,8,19,29.89
20/8/1994,1994,8,20,29.54
21/8/1994,1994,8,21,28.98
22/8/1994,1994,8,22,29.51
23/8/1994,1994,8,23,30.19
24/8/1994,1994,8,24,30.87
25/8/1994,1994,8,25,29.57
26/8/1994,1994,8,26,28.67
27/8/1994,1994,8,27,27.84
28/8/1994,1994,8,28,28.79
29/8/1994,1994,8,29,28.76
30/8/1994,1994,8,30,29.12
31/8/1994,1994,8,31,28.99
1/9/1994,1994,9,1,29.54
2/9/1994,1994,9,2,28.78
3/9/1994,1994,9,3,28.07
4/9/1994,1994,9,4,28.35
5/9/1994,1994,9,5,29.26
6/9/1994,1994,9,6,30.01
7/9/1994,1994,9,7,29.69
8/9/1994,1994,9,8,29.37
9/9/1994,1994,9,9,30.69
10/9/1994,1994,9,10,29.06
11/9/1994,1994,9,11,29.51
12/9/1994,1994,9,12,31.17
13/9/1994,1994,9,13,29.65
14/9/1994,1994,9,14,28.61
15/9/1994,1994,9,15,29.04
16/9/1994,1994,9,16,29.04
17/9/1994,1994,9,17,29.12
18/9/1994,1994,9,18,29.28
19/9/1994,1994,9,19,29.76
20/9/1994,1994,9,20,29.41
21/9/1994,1994,9,21,31.23
22/9/1994,1994,9,22,29.8
23/9/1994,1994,9,23,30.69
24/9/1994,1994,9,24,30.58
25/9/1994,1994,9,25,30.73
26/9/1994,1994,9,26,30.06
27/9/1994,1994,9,27,27.95
28/9/1994,1994,9,28,30.68
29/9/1994,1994,9,29,30.5
30/9/1994,1994,9,30,30.73
1/10/1994,1994,10,1,30.25
2/10/1994,1994,10,2,28.62
3/10/1994,1994,10,3,28.76
4/10/1994,1994,10,4,29.48
5/10/1994,1994,10,5,27.37
6/10/1994,1994,10,6,27.39
7/10/1994,1994,10,7,28.17
8/10/1994,1994,10,8,28.94
9/10/1994,1994,10,9,29.1
10/10/1994,1994,10,10,28.23
11/10/1994,1994,10,11,30.19
12/10/1994,1994,10,12,30.73
13/10/1994,1994,10,13,29.26
14/10/1994,1994,10,14,29.09
15/10/1994,1994,10,15,30.16
16/10/1994,1994,10,16,29.91
17/10/1994,1994,10,17,28.84
18/10/1994,1994,10,18,26.78
19/10/1994,1994,10,19,27.06
20/10/1994,1994,10,20,28.43
21/10/1994,1994,10,21,28.93
22/10/1994,1994,10,22,28.23
23/10/1994,1994,10,23,29.01
24/10/1994,1994,10,24,28.76
25/10/1994,1994,10,25,28.83
26/10/1994,1994,10,26,28.8
27/10/1994,1994,10,27,29.14
28/10/1994,1994,10,28,28.67
29/10/1994,1994,10,29,29.9
30/10/1994,1994,10,30,29.8
31/10/1994,1994,10,31,28.22
1/11/1994,1994,11,1,28.81
2/11/1994,1994,11,2,25.27
3/11/1994,1994,11,3,27.19
4/11/1994,1994,11,4,27.69
5/11/1994,1994,11,5,28.24
6/11/1994,1994,11,6,27.76
7/11/1994,1994,11,7,27.8
8/11/1994,1994,11,8,26.31
9/11/1994,1994,11,9,27.69
10/11/1994,1994,11,10,27.93
11/11/1994,1994,11,11,28.28
12/11/1994,1994,11,12,28.72
13/11/1994,1994,11,13,28.54
14/11/1994,1994,11,14,28.23
15/11/1994,1994,11,15,27.79
16/11/1994,1994,11,16,27.84
17/11/1994,1994,11,17,27.46
18/11/1994,1994,11,18,27.63
19/11/1994,1994,11,19,27.12
20/11/1994,1994,11,20,26.74
21/11/1994,1994,11,21,26.57
22/11/1994,1994,11,22,26.58
23/11/1994,1994,11,23,26.1
24/11/1994,1994,11,24,24.51
25/11/1994,1994,11,25,25.44
26/11/1994,1994,11,26,26
27/11/1994,1994,11,27,26.28
28/11/1994,1994,11,28,26.58
29/11/1994,1994,11,29,26.91
30/11/1994,1994,11,30,27.03
1/12/1994,1994,12,1,26.87
2/12/1994,1994,12,2,26.55
3/12/1994,1994,12,3,26.37
4/12/1994,1994,12,4,26.14
5/12/1994,1994,12,5,25.73
6/12/1994,1994,12,6,25.51
7/12/1994,1994,12,7,24.86
8/12/1994,1994,12,8,25.28
9/12/1994,1994,12,9,26.15
10/12/1994,1994,12,10,26.59
11/12/1994,1994,12,11,26.98
12/12/1994,1994,12,12,26.59
13/12/1994,1994,12,13,24.87
14/12/1994,1994,12,14,24.74
15/12/1994,1994,12,15,24.12
16/12/1994,1994,12,16,24.11
17/12/1994,1994,12,17,24.87
18/12/1994,1994,12,18,24.92
19/12/1994,1994,12,19,25.52
20/12/1994,1994,12,20,25.43
21/12/1994,1994,12,21,25.15
22/12/1994,1994,12,22,24.66
23/12/1994,1994,12,23,24.14
24/12/1994,1994,12,24,23.92
25/12/1994,1994,12,25,24.69
26/12/1994,1994,12,26,24.62
27/12/1994,1994,12,27,25.23
28/12/1994,1994,12,28,25.65
29/12/1994,1994,12,29,24.76
30/12/1994,1994,12,30,25
31/12/1994,1994,12,31,25.54
1/1/1995,1995,1,1,24.83
2/1/1995,1995,1,2,24.86
3/1/1995,1995,1,3,24.71
4/1/1995,1995,1,4,25.12
5/1/1995,1995,1,5,25.23
6/1/1995,1995,1,6,25.19
7/1/1995,1995,1,7,26.19
8/1/1995,1995,1,8,24.98
9/1/1995,1995,1,9,25.23
10/1/1995,1995,1,10,22.36
11/1/1995,1995,1,11,23.16
12/1/1995,1995,1,12,19.29
13/1/1995,1995,1,13,23.65
14/1/1995,1995,1,14,24.14
15/1/1995,1995,1,15,24.52
16/1/1995,1995,1,16,25.65
17/1/1995,1995,1,17,24.62
18/1/1995,1995,1,18,25.34
19/1/1995,1995,1,19,25.81
20/1/1995,1995,1,20,25.72
21/1/1995,1995,1,21,26.46
22/1/1995,1995,1,22,25.73
23/1/1995,1995,1,23,25.22
24/1/1995,1995,1,24,24.34
25/1/1995,1995,1,25,25.85
26/1/1995,1995,1,26,25.63
27/1/1995,1995,1,27,26.09
28/1/1995,1995,1,28,26.79
29/1/1995,1995,1,29,26.8
30/1/1995,1995,1,30,27.62
31/1/1995,1995,1,31,26.97
1/2/1995,1995,2,1,26.83
2/2/1995,1995,2,2,27.26
3/2/1995,1995,2,3,27.59
4/2/1995,1995,2,4,27.64
5/2/1995,1995,2,5,28.29
6/2/1995,1995,2,6,28.24
7/2/1995,1995,2,7,28.52
8/2/1995,1995,2,8,28.21
9/2/1995,1995,2,9,29.04
10/2/1995,1995,2,10,30.18
11/2/1995,1995,2,11,31.34
12/2/1995,1995,2,12,32.63
13/2/1995,1995,2,13,31.92
14/2/1995,1995,2,14,32.4
15/2/1995,1995,2,15,31.74
16/2/1995,1995,2,16,30.7
17/2/1995,1995,2,17,30.04
18/2/1995,1995,2,18,29.26
19/2/1995,1995,2,19,31.73
20/2/1995,1995,2,20,31.52
21/2/1995,1995,2,21,31.8
22/2/1995,1995,2,22,31.76
23/2/1995,1995,2,23,31.12
24/2/1995,1995,2,24,30.75
25/2/1995,1995,2,25,28.51
26/2/1995,1995,2,26,29.34
27/2/1995,1995,2,27,29.16
28/2/1995,1995,2,28,32.16
1/3/1995,1995,3,1,33.3
2/3/1995,1995,3,2,32.62
3/3/1995,1995,3,3,32.89
4/3/1995,1995,3,4,33.38
5/3/1995,1995,3,5,32.36
6/3/1995,1995,3,6,31.12
7/3/1995,1995,3,7,32.5
8/3/1995,1995,3,8,31.12
9/3/1995,1995,3,9,32.87
10/3/1995,1995,3,10,31.33
11/3/1995,1995,3,11,31.92
12/3/1995,1995,3,12,32.43
13/3/1995,1995,3,13,31.62
14/3/1995,1995,3,14,31.96
15/3/1995,1995,3,15,33.98
16/3/1995,1995,3,16,34.46
17/3/1995,1995,3,17,35.62
18/3/1995,1995,3,18,35.82
19/3/1995,1995,3,19,36.05
20/3/1995,1995,3,20,36.76
21/3/1995,1995,3,21,36.12
22/3/1995,1995,3,22,35.92
23/3/1995,1995,3,23,37.14
24/3/1995,1995,3,24,36.91
25/3/1995,1995,3,25,36.29
26/3/1995,1995,3,26,32.89
27/3/1995,1995,3,27,34.64
28/3/1995,1995,3,28,34.76
29/3/1995,1995,3,29,35.49
30/3/1995,1995,3,30,36.23
31/3/1995,1995,3,31,35.71
1/4/1995,1995,4,1,34.9
2/4/1995,1995,4,2,35.54
3/4/1995,1995,4,3,34.9
4/4/1995,1995,4,4,35.23
5/4/1995,1995,4,5,34.87
6/4/1995,1995,4,6,36.4
7/4/1995,1995,4,7,38.23
8/4/1995,1995,4,8,39.56
9/4/1995,1995,4,9,37.55
10/4/1995,1995,4,10,36.74
11/4/1995,1995,4,11,38.59
12/4/1995,1995,4,12,38.93
13/4/1995,1995,4,13,38.57
14/4/1995,1995,4,14,38.96
15/4/1995,1995,4,15,38.34
16/4/1995,1995,4,16,39.3
17/4/1995,1995,4,17,38.67
18/4/1995,1995,4,18,38.89
19/4/1995,1995,4,19,38.52
20/4/1995,1995,4,20,36.37
21/4/1995,1995,4,21,35.15
22/4/1995,1995,4,22,37.67
23/4/1995,1995,4,23,36.82
24/4/1995,1995,4,24,39.75
25/4/1995,1995,4,25,40.25
26/4/1995,1995,4,26,38.75
27/4/1995,1995,4,27,38.49
28/4/1995,1995,4,28,38.85
29/4/1995,1995,4,29,39.88
30/4/1995,1995,4,30,39.53
1/5/1995,1995,5,1,39.35
2/5/1995,1995,5,2,39.1
3/5/1995,1995,5,3,39.78
4/5/1995,1995,5,4,38.96
5/5/1995,1995,5,5,36.22
6/5/1995,1995,5,6,34.35
7/5/1995,1995,5,7,36.4
8/5/1995,1995,5,8,32.71
9/5/1995,1995,5,9,29.9
10/5/1995,1995,5,10,29.74
11/5/1995,1995,5,11,29.27
12/5/1995,1995,5,12,28.75
13/5/1995,1995,5,13,29.77
14/5/1995,1995,5,14,29.05
15/5/1995,1995,5,15,30.33
16/5/1995,1995,5,16,30.75
17/5/1995,1995,5,17,33.88
18/5/1995,1995,5,18,34.48
19/5/1995,1995,5,19,34.03
20/5/1995,1995,5,20,33.35
21/5/1995,1995,5,21,33.28
22/5/1995,1995,5,22,32.64
